season,station_i,station_j,distance_km,n_pair_days,chi_0_95,f_madogram,theta_fmadogram
S,6235,6260,95.93907359644993,3128,0.5074266447967924,0.07238014002597107,1.3385256242793167
S,6235,6267,40.52008757065554,3118,0.6371302758391493,0.06145911801192934,1.2802891157299272
S,6235,6269,72.34067520781046,3127,0.4982146892655367,0.06625018161221927,1.3054764696315808
S,6235,6270,72.72342181512458,3126,0.6136117035207842,0.06111070317218522,1.2784788948551653
S,6235,6273,78.4521752808758,3124,0.5344110115236875,0.07135313671259882,1.3329227054894257
S,6235,6275,121.91184619472288,3128,0.4178658991578723,0.08131137418363693,1.3884097592815912
S,6235,6277,108.81347857915645,3128,0.5024622079706825,0.07544731741579536,1.3554202835631892
S,6235,6278,113.67934556886513,3118,0.4477886977886978,0.07715337683407404,1.3649236986045359
S,6235,6279,121.98144103014535,3128,0.4407956685499058,0.07751007306874844,1.366920336452713
S,6235,6280,122.58771101310354,3128,0.521021156388989,0.07471021560705486,1.3513379269793444
S,6235,6283,158.88368228769454,3120,0.3653800503252148,0.086376948206868,1.4176602238797287
S,6235,6285,129.42449496781154,2997,0.5650214108631959,0.07204344293593752,1.3366857768469853
S,6235,6286,161.01109524577805,3127,0.4280233623453963,0.08550013756234495,1.4125460358877926
S,6235,6290,159.94958691237414,3128,0.3802597183573657,0.08507796714307757,1.410091344425737
S,6235,6308,196.80080977929322,3036,0.44837085589436687,0.08648033530548616,1.4182646809281643
S,6235,6310,183.88147809303635,3128,0.4642593957258659,0.08296716704650862,1.3978927340512846
S,6235,6312,151.1424959657555,3013,0.5456844930827999,0.07733821658291525,1.3659579342975399
S,6235,6316,159.50890181862175,3034,0.5237732011187388,0.0809312475334251,1.3862432932881588
S,6235,6319,199.44173981714766,3104,0.4783236994219653,0.08688850941597664,1.420654043261497
S,6235,6320,134.41110447153702,3128,0.5721442443502824,0.07312915559591884,1.3426289546572727
S,6235,6330,113.24088273546182,3125,0.5171277997364954,0.07215679390586814,1.3373048484962624
S,6235,6343,119.39489835689258,3116,0.49654739485247956,0.06977154970895856,1.3243465171201925
S,6235,6344,109.8091081242824,3128,0.5475543902362893,0.06709679243704951,1.309985194218237
S,6235,6348,106.94203741484645,3126,0.46491568551343426,0.07229261849075401,1.3380470930179222
S,6235,6350,151.799930412651,3128,0.36318872129788005,0.09296687930731772,1.4568025282517953
S,6235,6356,121.41986473735707,3125,0.41966498166319754,0.07687746405037281,1.3633815621653633
S,6235,6370,169.20275299260467,3127,0.3701097963969726,0.08875584570714314,1.4316455068389273
S,6235,6375,154.43695603272113,3126,0.35609715864571734,0.08335708954216266,1.4001368435649792
S,6235,6380,234.6355452477913,3128,0.2934689265536723,0.09536542956594564,1.4713657039419368
S,6235,6391,185.91613460589485,3128,0.3712176354372465,0.09401264666051438,1.463130912267118
S,6240,6260,35.99197266525369,3128,0.6002615518744551,0.054870787156573994,1.246538692916004
S,6240,6267,75.88682081747318,3118,0.5643879173290938,0.06634833394405638,1.3059982891222055
S,6240,6269,50.891286153925726,3127,0.5902702702702702,0.05585360281982317,1.2515098768083222
S,6240,6270,119.72758871543039,3126,0.5017227492393055,0.06971181736967265,1.3240238527747996
S,6240,6273,85.72872821645674,3124,0.45536733917015604,0.06292323199055645,1.2879275980607459
S,6240,6275,79.35985524998065,3128,0.5218425973142955,0.06823251562603909,1.3160613899630376
S,6240,6277,154.14995314231095,3128,0.41216216216216217,0.08248518576064799,1.395124594134095
S,6240,6278,100.57878188901049,3118,0.4000045964331679,0.07016020422079766,1.3264481553813
S,6240,6279,129.82557644977317,3128,0.43843843843843844,0.07291556719188695,1.3414573868331445
S,6240,6280,150.51196154370518,3128,0.4588844163312248,0.07550545782418187,1.3557428910023952
S,6240,6283,130.2442499723369,3120,0.39416307063365885,0.07697688894271944,1.3639370376258058
S,6240,6285,176.46635967467464,2997,0.42832840898916646,0.08316730406374698,1.399044052323889
S,6240,6286,186.33845777383914,3127,0.38513513513513514,0.08409119463826888,1.4043732354506497
S,6240,6290,142.9670114231804,3128,0.3981444130697862,0.07795810148523613,1.3694329959162053
S,6240,6308,142.28744671144594,3036,0.5348850283915219,0.07775409107729093,1.3682881914743363
S,6240,6310,127.27575895428846,3128,0.5321190755973364,0.0722532752173897,1.3378320442037763
S,6240,6312,100.63865991903508,3013,0.5649303008070433,0.07397534078849012,1.347281966848606
S,6240,6316,105.06773718987947,3034,0.5708755211435379,0.07303109932879132,1.3420909542310182
S,6240,6319,137.25662851248995,3104,0.5482260652522731,0.07162581098713021,1.3344076875975286
S,6240,6320,87.96418287075147,3128,0.5682010135135135,0.072022351532832,1.336570621343358
S,6240,6330,58.237944732978214,3125,0.5760130139012126,0.06596689159134322,1.3039717031412874
S,6240,6343,57.43407728481961,3116,0.6335502168835503,0.05721009939441975,1.2584074267103948
S,6240,6344,46.03905406016585,3128,0.6570665969837242,0.05525834187014795,1.2484963612471585
S,6240,6348,39.79479104984562,3126,0.5828089539921602,0.0527588440548211,1.2359301837655035
S,6240,6350,84.23426898192739,3128,0.46996652615918666,0.07819555813786991,1.3707668785689495
S,6240,6356,56.56644045900563,3125,0.5483048838311997,0.058487862804403275,1.264943397370262
S,6240,6370,104.54205332466647,3127,0.4500892401835798,0.07386674791755622,1.3466838016351996
S,6240,6375,96.46652697198041,3126,0.4638488853817321,0.0710507714587284,1.3312782340248093
S,6240,6380,170.74292827659502,3128,0.3689189189189189,0.08490163667813047,1.4090675568975792
S,6240,6391,132.74360323173048,3128,0.39964350853921404,0.08190651373481216,1.3918095661641599
S,6260,6267,89.77561392001587,3118,0.5241935483870968,0.07235334112649783,1.3383790782656386
S,6260,6269,44.81844650594606,3127,0.5702903225806452,0.056420409383243074,1.254386858984182
S,6260,6270,130.82162080060135,3126,0.5140461439863278,0.07523903051043461,1.3542652734823974
S,6260,6273,82.47178048205534,3124,0.5060767832803271,0.06729347235121995,1.3110351614840479
S,6260,6275,47.58048536768872,3128,0.566976060052749,0.06173701658217101,1.2817350263109604
S,6260,6277,161.29231410853257,3128,0.40758500435919787,0.08750738561065768,1.4242858298939696
S,6260,6278,82.37056531852238,3118,0.446605141727093,0.06864953208151856,1.3183004873637567
S,6260,6279,118.95521741499219,3128,0.4877912186379928,0.07324719333494488,1.343276914368061
S,6260,6280,148.25780198990248,3128,0.48850377487989016,0.07773357831915396,1.3681731453319579
S,6260,6283,100.98235131795511,3120,0.4034629981024668,0.07207734968786261,1.3368709257866467
S,6260,6285,183.2979057476203,2997,0.4272474016929176,0.08715569719497537,1.422220660926193
S,6260,6286,180.24839820236787,3127,0.37053182214472535,0.08488597057831972,1.4089766404502364
S,6260,6290,118.24639364668636,3128,0.4347616754935002,0.07360675816092675,1.3452529305739183
S,6260,6308,147.50638782698067,3036,0.4773743395203902,0.079359586487441,1.3773274461421743
S,6260,6310,131.23337367019948,3128,0.5052594670406731,0.07315962594816502,1.3427961851578765
S,6260,6312,113.0223091248996,3013,0.4956896551724138,0.07918286547151654,1.3763290939198054
S,6260,6316,113.26837583611731,3034,0.4593267882187938,0.07776106250467094,1.3683272933848323
S,6260,6319,133.11599251677964,3104,0.5351793248945147,0.07250401844475753,1.3392032747582134
S,6260,6320,105.09879944712054,3128,0.4921875,0.0775228496480699,1.3669919169994975
S,6260,6330,73.34176842087723,3125,0.49973488865323434,0.07143517074037996,1.333369263473113
S,6260,6343,63.67831911586594,3116,0.5837315810434089,0.06127782339169438,1.2793468242951562
S,6260,6344,52.438410014587895,3128,0.5707538763143825,0.06101698540949236,1.2779924661386286
S,6260,6348,22.575522943731258,3126,0.627924156611672,0.048398544686227986,1.2143418455221795
S,6260,6350,61.69662339785795,3128,0.49130659958567624,0.07136867198354528,1.333007259706437
S,6260,6356,26.912466876447397,3125,0.5311653116531165,0.052748058748182475,1.2358762651786168
S,6260,6370,73.4517779496535,3127,0.4593223777642524,0.06720970310338145,1.3105878462863783
S,6260,6375,60.87372417000365,3126,0.4839592653637862,0.06396007794421707,1.2933679909062759
S,6260,6380,138.7042170368064,3128,0.40161290322580645,0.07859155029442058,1.3729946580298957
S,6260,6391,96.75409201675636,3128,0.4472837918068474,0.07636582273186426,1.3605272040340084
S,6267,6269,50.56492602519833,3117,0.5704459203036053,0.06192908021950985,1.2827354084609928
S,6267,6270,43.855767310445906,3116,0.6238725490196079,0.062352087433520914,1.284941779193564
S,6267,6273,40.22678312937616,3114,0.6285602503912363,0.06069521226554897,1.2763239279888647
S,6267,6275,99.30857479161475,3118,0.504763226045135,0.07865185275917173,1.3733342760575473
S,6267,6277,78.98709097120633,3118,0.6016156462585034,0.06420344112455696,1.2946486832765802
S,6267,6278,78.28741044446686,3109,0.516991991991992,0.07224499004233578,1.3377867627990423
S,6267,6279,81.61719566487413,3118,0.49325980392156865,0.06962667554556838,1.3235640853616173
S,6267,6280,84.2430300432493,3118,0.5028067678684377,0.06859900132992997,1.3180289407832069
S,6267,6283,126.21553301746978,3110,0.39390756302521013,0.07844382225839454,1.3721630776644766
S,6267,6285,101.15894777249969,2987,0.606203007518797,0.062002098336108515,1.2831159606042466
S,6267,6286,122.59715494318523,3117,0.4828767123287671,0.07434002469824041,1.34929299916225
S,6267,6290,123.20756085348289,3118,0.4222453906935909,0.07833915689241529,1.3715742553425927
S,6267,6308,217.12188740711792,3026,0.45448423630241813,0.08565120303653793,1.4134256146716448
S,6267,6310,202.58876171892763,3118,0.4379795396419437,0.08305913573441531,1.3984216604947983
S,6267,6312,173.53049592251585,3003,0.44268712100642593,0.07977442857624438,1.379674317800141
S,6267,6316,179.57238737477863,3024,0.46510297482837526,0.07903405659023056,1.3754890761474192
S,6267,6319,213.05019199075986,3094,0.47581711694691103,0.08529888390443688,1.411375231914161
S,6267,6320,158.61038466719884,3118,0.5232077205882353,0.07699582249105466,1.3640428467845398
S,6267,6330,132.1010601006366,3115,0.49822866344605476,0.07112758678803449,1.3316957892224255
S,6267,6343,133.2726223306369,3108,0.4936909949164851,0.07327641854285943,1.3434373994173987
S,6267,6344,121.92174734926049,3118,0.482917614559636,0.07666872466657217,1.3622162081277158
S,6267,6348,107.69570707325015,3116,0.48706219128872924,0.06910123046356947,1.320730692909195
S,6267,6350,151.1883133696692,3118,0.431917211328976,0.08827294266867375,1.4287934984930488
S,6267,6356,116.64457749800994,3115,0.47523219814241485,0.07313973590883385,1.342687019905948
S,6267,6370,160.89987282435834,3117,0.3819829818719941,0.08648688311161173,1.418302973131348
S,6267,6375,139.41725837647417,3116,0.4102619149849721,0.08461878574345229,1.407427119182092
S,6267,6380,222.95133878678436,3118,0.31473529411764706,0.09444791327694467,1.4657745151312294
S,6267,6391,165.1811077052569,3118,0.3978933597979069,0.09122880100488875,1.4463563050878239
S,6269,6270,87.69400268254824,3125,0.52641059602649,0.0640035525749359,1.2935966701239525
S,6269,6273,38.111622548247425,3123,0.5640845070422535,0.051327883498379884,1.228799078929143
S,6269,6275,50.2971175314006,3127,0.5501383647798742,0.0600125227677344,1.2727919582859142
S,6269,6277,116.71026875138303,3127,0.47221621621621623,0.07517710449858243,1.3539220945700257
S,6269,6278,50.91361842899327,3117,0.5187445510026155,0.05789841126043045,1.261923561168367
S,6269,6279,79.31533115951459,3127,0.5006388888888889,0.06365614096403305,1.2917705366802745
S,6269,6280,104.30733758771062,3127,0.5127872340425532,0.06515797147694842,1.2996857120654073
S,6269,6283,88.89068576201822,3119,0.444632691786392,0.06784977836593872,1.31401015188368
S,6269,6285,138.60540910352643,2996,0.4693129284234019,0.07870552458089879,1.3736366326788547
S,6269,6286,137.99150818774672,3126,0.4224062772449869,0.07512361556072672,1.3536257523932302
S,6269,6290,95.89114228561048,3127,0.47934328358208955,0.06839975128609341,1.3169588131142778
S,6269,6308,188.22296385004395,3035,0.42799078715621186,0.08340169460647277,1.400393825547081
S,6269,6310,172.37309188713542,3127,0.4421449275362319,0.08092369579626336,1.386200293285596
S,6269,6312,149.46314545490128,3012,0.4454022988505747,0.08241304880272396,1.394710843173787
S,6269,6316,152.1591128992984,3033,0.4593267882187938,0.08151296220774433,1.3895602723456815
S,6269,6319,176.95826824200006,3103,0.4866154803901225,0.07820351650358133,1.37081160969065
S,6269,6320,138.1156527456457,3127,0.43484375,0.08221363983331348,1.3935678503267186
S,6269,6330,107.25543939785085,3124,0.5031304347826087,0.07566733243529003,1.3566415608279834
S,6269,6343,102.35081637578038,3115,0.5385679012345679,0.0659646872235658,1.3039600017869666
S,6269,6344,90.38908226223386,3127,0.5409944751381215,0.06700779831138846,1.3095104163542302
S,6269,6348,66.4250897929886,3125,0.5628091603053436,0.05696809026650912,1.2571737566297592
S,6269,6350,105.75402644413522,3127,0.5066422018348624,0.07530573206071803,1.354635029222878
S,6269,6356,70.17080754135154,3124,0.5217176004527447,0.059672936783670014,1.2710391514334565
S,6269,6370,111.40284418526527,3126,0.4786918238993711,0.07415860370333759,1.348292131052825
S,6269,6375,88.85447322537497,3125,0.5048759124087592,0.06958871537018746,1.3233591583456705
S,6269,6380,172.4638536502902,3127,0.376,0.08732492268791607,1.423213939919502
S,6269,6391,115.78178507775725,3127,0.3816441717791411,0.08421967657643008,1.4051162204260086
S,6270,6273,58.664228195900826,3122,0.5944174983676895,0.0597391458667716,1.2713806840010073
S,6270,6275,130.17446653304043,3126,0.43900204090132866,0.078400018912265,1.3719166149390787
S,6270,6277,36.378592037454034,3126,0.6422051190263112,0.055146462554665696,1.2479308712317134
S,6270,6278,94.08639026987193,3116,0.489954954954955,0.07016446779051368,1.326471231588728
S,6270,6279,76.1808597224629,3126,0.5087610375275938,0.06610067370633221,1.3046820757753128
S,6270,6280,56.61067916614565,3126,0.5970832746230802,0.058303028300302255,1.2639955989553013
S,6270,6283,142.23268816751872,3118,0.37675070028011204,0.07859374524912623,1.3730070181117227
S,6270,6285,57.959417192992895,2995,0.6513425189895778,0.06374222063598382,1.2922227345901236
S,6270,6286,93.11955803889865,3125,0.5017227492393055,0.06682766929995156,1.3085500368500063
S,6270,6290,130.52337568321653,3126,0.43664129682712266,0.07533972601972778,1.3548235172251017
S,6270,6308,260.7885795644382,3034,0.41434755720470007,0.09545445507346158,1.4719095601005578
S,6270,6310,246.36942035053892,3126,0.4160668010365678,0.09435812644244881,1.4652287280645426
S,6270,6312,216.8204082632082,3011,0.39494413632344666,0.09206353683684583,1.451362136755228
S,6270,6316,223.20404749885256,3032,0.44521739130434784,0.09192957229297768,1.4505573844668762
S,6270,6319,256.8100127370961,3102,0.44147737125021674,0.0942973477872124,1.4648594100772812
S,6270,6320,201.47385579491882,3126,0.4474855132450331,0.09049400684849328,1.4419667031100707
S,6270,6330,175.72262896524816,3123,0.4160668010365678,0.08504779655335508,1.4099161100817754
S,6270,6343,177.1269190414319,3114,0.45580246913580247,0.08210012631582184,1.3929176890724206
S,6270,6344,165.75265434927996,3126,0.4312319344334272,0.08131745102321392,1.3884444251232577
S,6270,6348,150.17015903015977,3124,0.42768313027652793,0.07738694145264828,1.366230715722086
S,6270,6350,192.51144289704206,3126,0.3949207120724224,0.09519021490248084,1.4702960175705702
S,6270,6356,157.25465730723363,3123,0.4364664420432981,0.07981313033783664,1.379893500251484
S,6270,6370,198.83000640298218,3125,0.38089882960556454,0.09151521419137647,1.4480715922391862
S,6270,6375,173.99143120259458,3124,0.40373181224923865,0.08491886491120193,1.409167546932892
S,6270,6380,257.72889942791113,3126,0.29245033112582786,0.10178494663033434,1.511205921368556
S,6270,6391,194.2686970011823,3126,0.3699670905618982,0.09659591331420932,1.4789039898321474
S,6273,6275,71.97294870280207,3124,0.5332624678890956,0.06608114140013369,1.3045783334393848
S,6273,6277,81.62877772195519,3124,0.5657594213932242,0.06702849614947805,1.309620820554596
S,6273,6278,38.92076200454456,3114,0.611376465479809,0.05522846400489769,1.2483453167988063
S,6273,6279,46.46550497260437,3124,0.5614104205653502,0.051844700871861715,1.2313693533144547
S,6273,6280,66.21368736127677,3124,0.563738043232658,0.0584403140317601,1.264699499926556
S,6273,6283,87.7302462422659,3116,0.4402000236714404,0.06784703065988987,1.3139954389923134
S,6273,6285,102.77385499168993,2993,0.6041284619363332,0.07234154026485529,1.3383145527375162
S,6273,6286,100.71941609534596,3123,0.5537989843824854,0.06555965546243,1.3018120038193668
S,6273,6290,82.99544300272532,3124,0.44240067269287364,0.06744567887857078,1.3118483648653092
S,6273,6308,225.89151795610871,3032,0.43430350940232365,0.09231845826253952,1.4528949624213838
S,6273,6310,210.17107631385153,3124,0.41437027964890794,0.08818353527728921,1.4282661954114244
S,6273,6312,186.05718269708495,3009,0.3913447411632529,0.09021363713399784,1.4402959459316962
S,6273,6316,189.46332715322708,3030,0.4100931677018633,0.08860817631319608,1.4307726659179023
S,6273,6319,215.05567699272694,3100,0.4395091521719333,0.08583322378694895,1.4144862829016278
S,6273,6320,173.68408140216823,3124,0.41191594008495414,0.08932585108799249,1.435020569590962
S,6273,6330,143.6390360467501,3121,0.42151459481526843,0.083694785023314,1.4020837693709942
S,6273,6343,139.93661161276688,3112,0.4162754303599374,0.07522734345097541,1.3542004989781782
S,6273,6344,127.96812301177441,3124,0.4147148081861334,0.07785191831237792,1.3688370109424597
S,6273,6348,104.4363187063178,3122,0.484302763143748,0.06416367651714025,1.2944393253154984
S,6273,6350,142.14241427396908,3124,0.46217211526036955,0.08251430830273461,1.3952916707984755
S,6273,6356,106.57750672272294,3121,0.48525569242254574,0.0655256373385264,1.301631778396009
S,6273,6370,143.5436215953086,3123,0.4066126317654354,0.08162870739434959,1.3902213600075635
S,6273,6375,116.66284607670545,3122,0.4015626606353449,0.07691701498746645,1.3636024974400134
S,6273,6380,199.9595704835628,3124,0.3459718309859155,0.09473666948238701,1.4675314164811648
S,6273,6391,135.60471706008872,3124,0.42825974250410437,0.08647722124860152,1.4182464700479773
S,6275,6277,152.489146145073,3128,0.404428012918579,0.0868313269490646,1.420319025195601
S,6275,6278,49.75683744938688,3118,0.5430636332535067,0.060825010987941214,1.2769966983992849
S,6275,6279,90.66108594254138,3128,0.5028825995807128,0.06921116420669103,1.3213229241618432
S,6275,6280,128.23074778500722,3128,0.4527298273785628,0.07316472270595963,1.3428241600356643
S,6275,6283,53.65171626961816,3120,0.4995507637017071,0.05999507962869099,1.2727018578704197
S,6275,6285,172.58678223912412,2997,0.44951617010440537,0.08833486516433216,1.4291588365849561
S,6275,6286,153.2593057650318,3127,0.39138194798572157,0.08045662517018674,1.3835437763870007
S,6275,6290,73.59753591432357,3128,0.5019478081291655,0.06555464704878124,1.3017854678544205
S,6275,6308,187.40113778821018,3036,0.46225365543547364,0.08921398356945871,1.4343574513303505
S,6275,6310,170.89995235007572,3128,0.46021328958162433,0.08524423081202544,1.4110574807864398
S,6275,6312,157.65278525498422,3013,0.4547365578955489,0.09206784991709009,1.4513880550889544
S,6275,6316,156.0348343766241,3034,0.4657316503038803,0.08928126317761664,1.4347562220723649
S,6275,6319,166.65885179701775,3104,0.49524308635007663,0.08149435552683887,1.3894540329530256
S,6275,6320,151.46593712510548,3128,0.4019015330188679,0.08988609845657065,1.4383469963748698
S,6275,6330,119.98100968012236,3125,0.4140524674371675,0.08536972844755343,1.4117872442256305
S,6275,6343,108.35899642807576,3116,0.4984859072909387,0.07425676744003933,1.348833577429002
S,6275,6344,98.11516702859917,3128,0.49619514229125405,0.07335275073173127,1.3438566678094683
S,6275,6348,65.46537665099532,3126,0.5917230784003072,0.061956623327517356,1.2828789413421093
S,6275,6350,84.34217961294394,3128,0.5334948935433617,0.07205618166155699,1.336755333638542
S,6275,6356,54.41023681534989,3125,0.6068630696237449,0.060159103395124876,1.273549385059425
S,6275,6370,75.41918770590799,3127,0.5220125786163522,0.06676622100176319,1.308222600537503
S,6275,6375,45.487278895083165,3126,0.5163659734655466,0.06314803567525011,1.2891049638421985
S,6275,6380,128.03563041781658,3128,0.4215345911949685,0.08302308140842639,1.3982142785689633
S,6275,6391,65.87482455801079,3128,0.4907589612995331,0.07605003902968449,1.3587689398797207
S,6277,6278,108.74461250984209,3118,0.48981858570899667,0.0773955214726151,1.366278756639347
S,6277,6279,77.81632360173744,3128,0.49324324324324326,0.07183798154427073,1.3355644753515126
S,6277,6280,41.0305634630893,3128,0.5796434732604945,0.06386587034510838,1.2928726096058787
S,6277,6283,152.57517266541652,3120,0.34868271632977516,0.08380447713134177,1.4027168603531015
S,6277,6285,22.33305879748664,2997,0.6967411673294026,0.04736621044870258,1.2092915356392524
S,6277,6286,67.5915331530764,3127,0.5337837837837838,0.06689338593242558,1.308900320427749
S,6277,6290,134.8569290015438,3128,0.39103469140782576,0.08225687204577249,1.393815560526877
S,6277,6308,296.00881856944,3036,0.380222681359045,0.09945494599751606,1.4965980481032193
S,6277,6310,281.31357628438786,3128,0.3570799059929495,0.10094824344358604,1.5059406043702752
S,6277,6312,252.50749722257862,3013,0.3235342760274539,0.09866650541546895,1.4916933510252395
S,6277,6316,258.4966931192553,3034,0.3594401429422275,0.09881446569873684,1.4926123065271535
S,6277,6319,290.47203792701896,3104,0.37425729785585116,0.10116804554224296,1.5073216647336534
S,6277,6320,237.42881770463197,3128,0.38608530405405406,0.09670309173872389,1.4795627725272555
S,6277,6330,211.0459206050161,3125,0.4130924402663533,0.09156381200121844,1.4483628762174794
S,6277,6343,211.54288043344502,3116,0.36331569664902996,0.09103289618928775,1.4451844431547325
S,6277,6344,199.95196648171083,3128,0.3438853217858743,0.09368659058565626,1.4611543129757654
S,6277,6348,181.9093446346639,3126,0.3597586135754075,0.08588171682087456,1.4147690179799508
S,6277,6350,222.4536560228232,3128,0.3584490453756509,0.09928992454830166,1.4955698927029852
S,6277,6356,186.84542540883263,3125,0.3970483641536273,0.08704719861778198,1.4215842504345355
S,6277,6370,225.1711982934405,3127,0.31962859085500595,0.09774751816780038,1.4860008207908382
S,6277,6375,197.76043670383547,3126,0.29517656342473864,0.09558980745456298,1.4727368855512866
S,6277,6380,280.28976730595156,3128,0.25824324324324327,0.10684802432812707,1.5435456563357226
S,6277,6391,212.88308468597828,3128,0.3222931520477533,0.10044746175085323,1.5027997679154663
S,6278,6279,40.907469085621464,3118,0.5912398412398412,0.05454584507057687,1.2448999272628585
S,6278,6280,79.70691326186744,3118,0.5716216216216217,0.06366215638894504,1.2918021314039059
S,6278,6283,48.93884882701589,3110,0.48740265689418233,0.06134137471988316,1.2796770480950286
S,6278,6285,127.04958709775192,2987,0.4851179673321234,0.07968182417224086,1.3791500285007585
S,6278,6286,103.54391328099777,3117,0.48981858570899667,0.07159227718902834,1.3342249608353458
S,6278,6290,46.51320982044925,3118,0.5139199349725665,0.06149213778165264,1.2804608221643865
S,6278,6308,229.6954506603758,3026,0.3552491419102852,0.09400486844739443,1.4630837226441669
S,6278,6310,213.3379683869265,3118,0.36545669757348587,0.08956143023287089,1.4364181966801288
S,6278,6312,194.81906236172318,3003,0.3346861804616078,0.09390650646168865,1.4624871265159995
S,6278,6316,195.6051247495702,3024,0.3787453422489919,0.09191114943745707,1.4504467559491478
S,6278,6319,212.68717549025033,3094,0.37144739732044807,0.09000308490584633,1.4390427419932053
S,6278,6320,185.3443571273584,3118,0.33794508794508793,0.09286902077106597,1.4562120079732117
S,6278,6330,153.7231670381489,3115,0.37248471098836067,0.08855221722879748,1.430442067921117
S,6278,6343,145.81726870570702,3107,0.40320945945945946,0.07776987480592774,1.3683767223865513
S,6278,6344,134.26195714379818,3118,0.40115884040465044,0.0794404934611603,1.377784794903091
S,6278,6348,104.5419278113374,3116,0.43347193347193347,0.06866615794319267,1.3183898467866995
S,6278,6350,132.49566915053515,3118,0.43243243243243246,0.08325716934277279,1.399561375592096
S,6278,6356,99.41964537441386,3115,0.4897154127923359,0.06574016324263371,1.3027687926819016
S,6278,6370,125.07419065155138,3117,0.40691168875882255,0.07751488118146754,1.366947273306268
S,6278,6375,94.16805252501544,3116,0.45151033386327505,0.07122826512455771,1.332243286256961
S,6278,6380,173.44731669104448,3118,0.34088927637314737,0.09025573160917305,1.4405466461489793
S,6278,6391,104.3007953939102,3118,0.45253586920253586,0.08267196602798939,1.3961965614489922
S,6279,6280,41.67204839071235,3128,0.5457299054373522,0.05649297262086635,1.2547557045700344
S,6279,6283,75.94696177122945,3120,0.4297385620915033,0.06702685345203109,1.309612057867451
S,6279,6285,92.47310623850983,2997,0.5189950980392157,0.07537620023138741,1.3550257911707335
S,6279,6286,62.786189383003325,3127,0.49324324324324326,0.060690924107772354,1.2763017084703308
S,6279,6290,57.108224509327236,3128,0.439417495854063,0.0624646599506631,1.2855296669001388
S,6279,6308,266.11709686021373,3036,0.35436835891381346,0.0978380593414326,1.4865605093371896
S,6279,6310,249.9755419997118,3128,0.37605676328502413,0.09360032471129642,1.460631887290773
S,6279,6312,228.6274171763672,3013,0.3638180909545228,0.09599418369862078,1.4752118896576047
S,6279,6316,230.78447834509768,3034,0.3715043886507451,0.09349880267724504,1.4600173544040442
S,6279,6319,251.39300232198067,3104,0.37439828846496703,0.09415186644174962,1.4639758503570215
S,6279,6320,217.41994427874474,3128,0.37630208333333337,0.09451083396663017,1.4661571350532823
S,6279,6330,186.5308491864472,3125,0.3476751207729469,0.09053018612077728,1.4421824664588343
S,6279,6343,180.78686338811988,3116,0.38695987654320985,0.08432903087888352,1.405748955993663
S,6279,6344,168.9122594711955,3128,0.4052524554941682,0.08559301204210147,1.4130867216495744
S,6279,6348,141.5229730025089,3126,0.4519189991518236,0.07340493393714911,1.3441433798783515
S,6279,6350,172.65582408749023,3128,0.3787907747196738,0.08874086270953617,1.4315569171019311
S,6279,6356,138.71322756677876,3125,0.4430131272236535,0.07125429093984749,1.3323848585962201
S,6279,6370,165.96514614064753,3127,0.4102463312368973,0.08359488652686972,1.4015074926896351
S,6279,6375,134.84609025748637,3126,0.43443329278183296,0.0787563612361247,1.373923088629813
S,6279,6380,212.44036272359537,3128,0.3586666666666667,0.09635706851105572,1.4774371653461988
S,6279,6391,141.5420560348451,3128,0.43162065439672803,0.08831504000373025,1.4290418576599468
S,6280,6283,117.50043051492366,3120,0.42539781870194887,0.0727433840077691,1.3405137862585694
S,6280,6285,51.577105918043806,2997,0.5580199292831887,0.06770128883566558,1.3132153165727554
S,6280,6286,38.45089478133652,3127,0.6098332374928119,0.054752853938556195,1.2459436491525557
S,6280,6290,96.79444382151765,3128,0.4601460781200381,0.07202620141025308,1.3365916401779396
S,6280,6308,291.845779684932,3036,0.37149214421941695,0.0998525516259024,1.499078787240199
S,6280,6310,276.2329773004144,3128,0.3769657724329325,0.09628438876584386,1.4769911595516612
S,6280,6312,251.14992358152776,3013,0.39668015154433955,0.0966186649004625,1.4790438054186177
S,6280,6316,255.15483577190696,3034,0.4311594202898551,0.09596521289848682,1.4750344077396271
S,6280,6319,281.16786332770124,3104,0.3931063975367773,0.0971169913683023,1.4821101376210355
S,6280,6320,237.92639539969943,3128,0.3939494680851064,0.09489862838564887,1.4685179317338406
S,6280,6330,208.74391019417652,3125,0.4020968239284613,0.09128062180741253,1.44666647424973
S,6280,6343,205.90982070231226,3116,0.43201624083977025,0.0863267831209958,1.4173670404494456
S,6280,6344,193.95546510314225,3128,0.4229164217703068,0.08609257611698481,1.415999187979376
S,6280,6348,170.46166210644336,3126,0.41448757511775214,0.07678400785214302,1.3628596710746097
S,6280,6350,206.36072635977126,3128,0.41306363458910794,0.09398813734769272,1.4629822229020955
S,6280,6356,171.18896689204234,3125,0.4690182904068682,0.07831334710262379,1.3714291005633632
S,6280,6370,203.44620029284278,3127,0.3772748561488024,0.09090228682108793,1.4444037885947962
S,6280,6375,173.4509601985366,3126,0.3659341512657245,0.08601314006830216,1.4155356045962095
S,6280,6380,253.00500366669922,3128,0.31965957446808513,0.10110429053915639,1.50692092264322
S,6280,6391,182.76628833963846,3128,0.38944002088500196,0.09351173369063057,1.4600956113181425
