rep,scenario,i,j,dist_km,chi_u_0.90_summer,chi_u_0.90_winter,chi_u_0.95_summer,chi_u_0.95_winter,chi_u_0.98_summer,chi_u_0.98_winter,theta_hat_summer,theta_hat_winter,theta_true_summer,theta_true_winter,theta_hat_diff_W_minus_S,theta_true_diff_W_minus_S,chi_u_0.90_diff_W_minus_S,chi_u_0.95_diff_W_minus_S,chi_u_0.98_diff_W_minus_S
0,alternative,3,9,100.98235131795508,0.5555555555555556,0.7174603174603175,0.5222929936305732,0.7579617834394905,0.5079365079365079,0.7301587301587301,1.4637559926784696,1.2981914822676903,1.483441836436626,1.2919706383671192,-0.16556451041077924,-0.19147119806950674,0.16190476190476188,0.23566878980891726,0.2222222222222222
0,alternative,3,10,180.24839820236826,0.473015873015873,0.6349206349206349,0.4840764331210191,0.6751592356687898,0.4444444444444444,0.6507936507936508,1.5761811893209565,1.380352264268227,1.6138512562568925,1.383167741174172,-0.19582892505272942,-0.23068351508272045,0.16190476190476188,0.19108280254777066,0.2063492063492064
0,alternative,3,11,118.24639364668633,0.5301587301587302,0.6857142857142857,0.5095541401273885,0.7197452229299363,0.47619047619047616,0.6825396825396826,1.4992496447143258,1.3177384463926451,1.5172716644207358,1.314709454582934,-0.1815111983216806,-0.2025622098378017,0.15555555555555556,0.21019108280254772,0.2063492063492064
0,alternative,3,12,131.2333736701994,0.49523809523809526,0.6857142857142857,0.5095541401273885,0.6687898089171974,0.6190476190476191,0.7777777777777778,1.53639585525117,1.322638119471958,1.5403741809880107,1.3305691313526493,-0.21375773577921198,-0.2098050496353614,0.19047619047619047,0.15923566878980888,0.15873015873015872
0,alternative,3,13,113.02230912489945,0.5365079365079365,0.692063492063492,0.5477707006369427,0.6687898089171974,0.5873015873015873,0.7936507936507936,1.4951125391744728,1.3002585159031896,1.5074386588609625,1.3080434296792083,-0.1948540232712832,-0.19939522918175423,0.15555555555555556,0.12101910828025475,0.20634920634920628
0,alternative,3,14,113.26837583611719,0.5238095238095238,0.7111111111111111,0.5414012738853503,0.7006369426751592,0.5873015873015873,0.8095238095238095,1.4902866364289136,1.302171205377334,1.5079092756278243,1.30836137652853,-0.18811543105157957,-0.19954789909929427,0.1873015873015873,0.15923566878980888,0.2222222222222222
0,alternative,3,15,105.09879944712051,0.5428571428571428,0.6952380952380952,0.5668789808917197,0.7006369426751592,0.5873015873015873,0.8095238095238095,1.4795918596770306,1.2940187004015946,1.4918678679672994,1.2975838297390414,-0.18557315927543594,-0.19428403822825802,0.1523809523809524,0.13375796178343946,0.2222222222222222
0,alternative,3,16,73.34176842087724,0.638095238095238,0.7555555555555555,0.5732484076433121,0.7261146496815286,0.5873015873015873,0.8412698412698413,1.4152391733195953,1.2401146321927519,1.4196014041087646,1.250395361045746,-0.1751245411268434,-0.16920604306301867,0.11746031746031749,0.15286624203821653,0.25396825396825395
0,alternative,3,17,52.43841001458786,0.6761904761904762,0.7968253968253968,0.643312101910828,0.7770700636942676,0.6666666666666666,0.9206349206349206,1.347218497660976,1.2050282014079707,1.3598097034655847,1.212741596951605,-0.14219029625300528,-0.1470681065139796,0.12063492063492054,0.13375796178343957,0.25396825396825395
0,alternative,3,18,22.575522943730952,0.7777777777777778,0.8539682539682539,0.7961783439490446,0.8535031847133758,0.8253968253968254,0.9047619047619048,1.2339037798552661,1.137601709797091,1.2409280082825003,1.1405490515905772,-0.09630207005817515,-0.1003789566919231,0.07619047619047614,0.0573248407643312,0.07936507936507942
